Boy1,2,6,806,2,1
Boy2,10,10,149,1,3
Boy3,7,2,437,2,1
Boy4,8,8,390,2,1
Boy5,4,5,478,2,3
Boy6,10,4,574,2,2
Boy7,7,5,285,1,3
Boy8,7,7,211,2,1
Boy9,8,3,786,2,3
Boy10,3,7,502,1,2
Boy11,2,6,407,1,2
Boy12,6,8,332,3,1
Boy13,9,10,156,2,1
Boy14,10,5,637,3,2
Boy15,7,2,159,3,3
Boy16,6,8,144,2,2
Boy17,8,6,869,2,3
Boy18,2,7,208,3,2
Boy19,7,2,996,3,1
Boy20,6,3,169,3,2
Boy21,4,1,806,1,3
Boy22,7,3,651,3,3
Boy23,8,8,51,3,3
Boy24,2,9,704,3,3
Boy25,8,10,49,2,1
Boy26,4,8,573,1,2
Boy27,8,2,159,3,1
Boy28,4,4,305,3,2
Boy29,6,4,806,2,3
Boy30,8,6,335,1,3
Boy31,8,7,798,1,3
Boy32,6,2,956,3,3
Boy33,4,1,657,2,3
Boy34,10,7,666,2,1
Boy35,3,3,438,2,2
Boy36,9,1,114,3,1
Boy37,10,6,614,3,2
Boy38,3,10,596,3,1
Boy39,10,8,710,2,1
Boy40,2,9,952,1,2
Boy41,1,2,543,2,3
Boy42,8,9,351,3,2
Boy43,9,7,159,1,1
Boy44,8,2,10,1,1
Boy45,2,6,445,2,3
Boy46,10,3,606,2,1
Boy47,9,7,722,2,1
Boy48,2,5,414,3,3
Boy49,9,1,531,2,1
Boy50,2,10,813,3,3
Boy51,2,4,675,3,3
Boy52,6,5,964,3,3
Boy53,7,5,649,3,1
Boy54,7,6,27,3,3
Boy55,2,7,443,1,2
Boy56,8,1,959,3,3
Boy57,9,5,484,3,3
Boy58,4,3,118,1,2
Boy59,1,10,93,1,3
Boy60,1,10,234,2,3
Boy61,1,5,140,3,2
Boy62,1,5,803,1,2
Boy63,6,8,951,2,3
Boy64,5,9,674,1,2
Boy65,7,6,326,3,1
Boy66,8,7,847,2,3
Boy67,7,4,673,3,3
Boy68,8,8,195,2,1
Boy69,6,10,553,2,3
Boy70,6,10,967,1,1
Boy71,6,5,146,2,1
Boy72,10,1,674,1,2
Boy73,1,9,44,2,2
Boy74,3,4,305,1,1
Boy75,1,7,726,2,1
Boy76,1,2,239,2,3
Boy77,2,7,605,3,3
Boy78,10,10,573,2,3
Boy79,9,6,29,3,2
Boy80,8,5,748,1,1
Boy81,7,9,814,2,3
Boy82,6,5,579,1,2
Boy83,6,10,6,3,1
Boy84,9,4,870,3,1
Boy85,6,3,160,1,3
Boy86,5,9,370,3,3
Boy87,7,7,313,2,2
Boy88,5,4,742,1,3
Boy89,9,2,18,2,3
Boy90,1,10,690,1,1
Boy91,7,8,619,1,1
Boy92,4,8,636,2,2
Boy93,1,8,187,3,2
Boy94,8,3,102,2,2
Boy95,9,5,155,1,1
Boy96,4,6,920,3,2
Boy97,5,1,307,1,2
Boy98,1,10,713,2,2
Boy99,3,10,417,1,3
Boy100,8,4,279,2,3
