Boy1,9,6,32,2,3
Boy2,9,6,232,2,3
Boy3,1,5,207,1,2
Boy4,8,9,210,2,1
Boy5,4,6,982,2,2
Boy6,8,7,520,2,3
Boy7,8,10,320,1,2
Boy8,6,7,636,1,3
Boy9,8,7,531,2,2
Boy10,1,2,885,2,2
Boy11,4,3,931,3,3
Boy12,7,6,939,3,2
Boy13,9,5,78,1,3
Boy14,9,5,987,3,2
Boy15,6,2,916,1,2
Boy16,2,2,17,3,2
Boy17,8,2,949,2,1
Boy18,5,9,550,3,1
Boy19,8,4,298,3,3
Boy20,5,3,138,2,1
Boy21,5,1,758,2,2
Boy22,1,4,212,3,3
Boy23,9,9,945,2,3
Boy24,8,8,787,1,3
Boy25,2,5,511,1,2
Boy26,1,5,324,1,2
Boy27,10,9,372,3,1
Boy28,10,4,349,2,3
Boy29,10,5,835,3,3
Boy30,5,10,123,1,1
Boy31,1,10,630,3,3
Boy32,7,8,815,3,1
Boy33,6,7,681,2,2
Boy34,1,9,813,3,1
Boy35,3,9,524,3,3
Boy36,7,4,666,2,2
Boy37,6,9,394,3,3
Boy38,6,1,761,2,3
Boy39,10,6,224,1,2
Boy40,5,2,279,1,2
Boy41,3,8,990,3,1
Boy42,8,8,70,2,1
Boy43,2,5,796,2,1
Boy44,10,9,740,3,3
Boy45,5,3,243,2,3
Boy46,6,6,411,2,2
Boy47,2,5,920,2,3
Boy48,5,7,181,1,1
Boy49,5,7,227,3,3
Boy50,3,6,563,1,1
Boy51,6,10,698,1,3
Boy52,7,8,470,1,2
Boy53,2,6,289,3,2
Boy54,2,8,294,1,1
Boy55,10,10,897,3,1
Boy56,5,4,677,1,3
Boy57,7,1,928,1,2
Boy58,4,9,411,3,3
Boy59,9,8,805,2,3
Boy60,5,6,516,2,2
Boy61,3,4,63,3,1
Boy62,10,8,17,3,1
Boy63,3,4,511,2,3
Boy64,1,2,196,2,2
Boy65,5,7,636,2,3
Boy66,9,1,390,1,3
Boy67,9,9,568,1,3
Boy68,6,9,647,1,1
Boy69,10,4,444,3,3
Boy70,4,7,968,3,3
Boy71,5,9,592,1,3
Boy72,4,5,245,3,3
Boy73,7,8,181,1,3
Boy74,9,6,560,1,1
Boy75,10,1,437,1,1
Boy76,2,3,143,1,2
Boy77,10,5,24,1,3
Boy78,6,8,637,1,1
Boy79,7,6,598,2,1
Boy80,7,2,864,2,1
Boy81,10,10,341,1,1
Boy82,4,4,533,2,1
Boy83,1,5,395,1,1
Boy84,4,10,215,1,1
Boy85,10,3,876,3,3
Boy86,6,2,119,2,1
Boy87,6,6,98,1,3
Boy88,3,8,131,3,1
Boy89,9,2,653,1,3
Boy90,8,5,37,2,1
Boy91,3,9,176,2,3
Boy92,3,7,350,1,1
Boy93,7,5,845,1,1
Boy94,1,2,205,3,2
Boy95,9,6,658,1,3
Boy96,2,6,331,1,1
Boy97,9,7,502,2,2
Boy98,9,4,415,1,1
Boy99,6,4,815,1,3
Boy100,7,10,619,3,2
