Boy1,3,8,591,2,3
Boy2,3,8,523,1,3
Boy3,9,9,848,2,2
Boy4,10,3,101,2,2
Boy5,7,9,791,2,2
Boy6,4,4,951,3,1
Boy7,10,7,468,3,1
Boy8,1,8,611,3,2
Boy9,5,4,742,3,2
Boy10,6,7,269,1,2
Boy11,2,4,745,1,2
Boy12,5,9,916,1,1
Boy13,6,6,946,1,3
Boy14,9,5,713,1,3
Boy15,2,6,71,1,1
Boy16,1,7,453,2,1
Boy17,3,7,597,1,2
Boy18,8,1,45,3,2
Boy19,7,2,478,1,3
Boy20,1,3,885,1,2
Boy21,9,2,331,3,1
Boy22,2,6,567,3,3
Boy23,10,4,850,2,3
Boy24,10,6,628,2,2
Boy25,7,3,951,3,3
Boy26,8,5,573,2,1
Boy27,3,7,304,2,1
Boy28,2,7,545,2,3
Boy29,2,7,178,2,1
Boy30,4,9,349,1,3
Boy31,9,5,220,1,1
Boy32,7,8,196,2,1
Boy33,4,9,449,3,3
Boy34,9,5,954,2,1
Boy35,3,6,606,3,2
Boy36,7,9,19,1,3
Boy37,2,6,113,2,1
Boy38,1,5,201,3,1
Boy39,1,5,393,1,2
Boy40,8,3,945,2,3
Boy41,9,7,970,2,3
Boy42,5,1,826,2,3
Boy43,10,5,368,3,3
Boy44,3,7,345,2,1
Boy45,4,2,125,1,3
Boy46,10,9,866,3,1
Boy47,6,3,997,1,3
Boy48,5,10,537,1,1
Boy49,2,8,739,2,1
Boy50,8,2,743,2,2
Boy51,6,2,166,1,2
Boy52,3,10,473,2,3
Boy53,5,1,227,3,3
Boy54,4,5,924,2,2
Boy55,6,4,790,3,3
Boy56,6,1,556,3,1
Boy57,6,8,871,2,3
Boy58,4,2,962,3,2
Boy59,3,3,333,2,1
Boy60,7,6,614,3,3
Boy61,5,10,51,2,1
Boy62,5,10,712,3,3
Boy63,7,1,317,3,1
Boy64,6,2,108,2,1
Boy65,9,2,491,2,2
Boy66,6,1,66,1,2
Boy67,1,4,746,1,1
Boy68,6,2,651,3,1
Boy69,6,5,168,1,3
Boy70,6,6,694,1,2
Boy71,4,3,637,3,1
Boy72,7,7,175,1,3
Boy73,10,9,686,1,2
Boy74,3,5,541,1,3
Boy75,7,9,165,3,1
Boy76,10,5,52,2,1
Boy77,4,5,677,3,3
Boy78,7,9,197,3,2
Boy79,2,3,554,1,1
Boy80,2,3,338,2,3
Boy81,5,8,722,3,2
Boy82,10,10,212,2,3
Boy83,8,6,926,3,1
Boy84,10,5,458,3,3
Boy85,7,9,849,2,1
Boy86,2,10,543,1,3
Boy87,3,1,842,3,3
Boy88,8,5,469,1,1
Boy89,8,4,225,3,1
Boy90,4,6,704,1,2
Boy91,1,1,699,1,2
Boy92,1,4,581,3,3
Boy93,8,1,700,3,1
Boy94,9,6,223,2,1
Boy95,10,5,23,2,3
Boy96,9,4,148,3,3
Boy97,6,9,793,3,3
Boy98,4,9,985,3,2
Boy99,7,2,895,3,1
Boy100,6,6,216,1,1
