Boy1,8,5,34,3,2
Boy2,3,8,929,3,2
Boy3,9,3,69,3,3
Boy4,6,3,152,3,1
Boy5,8,7,25,3,2
Boy6,4,9,598,3,2
Boy7,7,4,800,3,1
Boy8,2,1,995,1,2
Boy9,6,5,476,1,2
Boy10,8,10,360,1,2
Boy11,2,9,979,3,1
Boy12,10,4,139,3,3
Boy13,3,8,932,1,1
Boy14,9,1,771,2,1
Boy15,7,2,828,3,1
Boy16,7,8,621,1,2
Boy17,1,9,230,1,2
Boy18,5,8,794,1,1
Boy19,8,1,491,2,2
Boy20,3,1,466,3,1
Boy21,6,8,379,3,2
Boy22,3,4,88,3,1
Boy23,9,2,697,2,3
Boy24,6,4,391,2,1
Boy25,5,5,371,2,1
Boy26,10,7,23,3,2
Boy27,4,2,568,3,1
Boy28,9,3,27,3,1
Boy29,9,3,567,2,2
Boy30,2,4,222,3,1
Boy31,8,5,146,1,2
Boy32,6,10,583,1,1
Boy33,9,2,113,1,1
Boy34,10,9,300,3,3
Boy35,3,2,233,2,2
Boy36,2,1,403,2,3
Boy37,2,4,482,1,1
Boy38,2,8,290,1,1
Boy39,5,6,663,3,1
Boy40,8,10,84,1,3
Boy41,3,8,248,3,3
Boy42,5,1,685,1,3
Boy43,5,2,219,3,3
Boy44,6,10,50,2,2
Boy45,5,4,601,1,2
Boy46,9,7,114,2,3
Boy47,6,7,186,1,3
Boy48,2,5,494,2,2
Boy49,8,9,440,1,3
Boy50,1,10,347,1,1
Boy51,3,2,85,1,1
Boy52,1,2,313,3,2
Boy53,10,6,578,3,1
Boy54,9,5,822,3,1
Boy55,9,1,908,2,1
Boy56,6,2,952,3,3
Boy57,7,5,742,3,2
Boy58,1,2,517,2,2
Boy59,9,1,359,1,3
Boy60,6,8,364,1,2
Boy61,9,8,751,2,2
Boy62,5,9,761,2,3
Boy63,8,2,948,2,2
Boy64,9,5,775,2,1
Boy65,3,10,758,1,3
Boy66,2,2,577,3,2
Boy67,10,7,210,2,3
Boy68,10,7,914,2,3
Boy69,1,2,777,3,1
Boy70,3,5,895,2,2
Boy71,3,5,776,1,3
Boy72,3,6,402,3,3
Boy73,7,6,922,1,2
Boy74,9,4,394,1,1
Boy75,6,6,138,3,3
Boy76,10,6,834,1,2
Boy77,3,8,749,1,3
Boy78,8,4,854,3,1
Boy79,4,4,185,1,1
Boy80,2,9,658,1,1
Boy81,4,8,249,3,3
Boy82,10,6,576,2,1
Boy83,6,2,638,1,2
Boy84,4,5,310,2,3
Boy85,1,5,514,1,2
Boy86,8,9,390,2,1
Boy87,10,8,3,3,3
Boy88,1,8,194,2,2
Boy89,3,4,288,3,2
Boy90,3,9,508,2,1
Boy91,1,7,446,3,1
Boy92,8,10,353,2,3
Boy93,4,10,160,3,1
Boy94,2,2,883,2,3
Boy95,8,7,690,3,2
Boy96,6,9,77,2,2
Boy97,5,7,533,3,3
Boy98,6,3,715,1,3
Boy99,5,3,987,3,2
Boy100,8,4,681,3,2
