Boy1,8,2,659,2,2
Boy2,6,6,608,1,2
Boy3,1,7,904,2,1
Boy4,3,10,549,1,2
Boy5,9,5,359,1,3
Boy6,7,2,577,1,1
Boy7,3,10,44,1,1
Boy8,6,8,222,3,3
Boy9,10,8,231,3,2
Boy10,8,7,748,2,2
Boy11,9,9,572,2,3
Boy12,9,9,848,2,1
Boy13,4,10,612,3,2
Boy14,5,9,778,3,3
Boy15,9,1,116,1,1
Boy16,5,1,230,3,3
Boy17,3,10,822,3,3
Boy18,10,10,133,3,1
Boy19,9,6,632,1,2
Boy20,9,3,428,2,1
Boy21,2,6,545,2,1
Boy22,8,6,870,3,2
Boy23,6,3,167,1,1
Boy24,9,5,992,1,2
Boy25,2,7,33,2,3
Boy26,7,10,199,1,2
Boy27,10,2,269,1,2
Boy28,7,6,86,1,2
Boy29,8,7,709,3,2
Boy30,3,2,817,2,1
Boy31,10,10,216,2,1
Boy32,3,9,864,1,1
Boy33,2,3,401,3,2
Boy34,6,7,2,1,3
Boy35,3,4,537,1,2
Boy36,10,9,600,2,3
Boy37,2,1,204,2,3
Boy38,5,4,47,1,2
Boy39,5,9,458,2,2
Boy40,6,5,907,1,2
Boy41,7,1,264,3,2
Boy42,3,3,362,3,2
Boy43,4,5,728,1,3
Boy44,1,1,859,1,1
Boy45,3,1,376,3,2
Boy46,4,9,887,1,1
Boy47,6,8,302,2,3
Boy48,2,6,520,1,1
Boy49,2,10,612,1,3
Boy50,4,8,465,3,2
Boy51,2,4,66,2,2
Boy52,1,5,84,2,1
Boy53,1,1,833,3,1
Boy54,8,7,804,3,2
Boy55,5,2,652,1,2
Boy56,1,10,498,1,2
Boy57,10,1,405,3,2
Boy58,5,9,518,2,2
Boy59,5,4,929,2,2
Boy60,6,8,91,2,1
Boy61,7,10,663,2,2
Boy62,1,10,910,2,1
Boy63,10,5,991,2,3
Boy64,3,2,653,1,1
Boy65,1,9,987,1,1
Boy66,3,9,673,2,1
Boy67,2,2,953,3,3
Boy68,1,7,807,3,1
Boy69,2,6,140,3,3
Boy70,2,8,477,2,1
Boy71,9,9,187,3,2
Boy72,2,3,516,1,3
Boy73,3,5,211,2,3
Boy74,10,8,116,2,2
Boy75,8,5,360,3,3
Boy76,5,6,339,1,2
Boy77,5,6,356,2,1
Boy78,7,4,262,3,3
Boy79,2,10,335,2,2
Boy80,8,5,281,2,3
Boy81,8,1,240,2,2
Boy82,4,3,714,2,3
Boy83,6,6,373,2,3
Boy84,2,5,932,3,3
Boy85,10,9,406,2,1
Boy86,2,6,179,1,1
Boy87,7,1,436,2,1
Boy88,3,9,724,1,3
Boy89,3,3,148,1,3
Boy90,9,2,643,2,3
Boy91,6,9,482,1,1
Boy92,6,10,776,2,1
Boy93,7,1,738,3,1
Boy94,7,3,71,3,2
Boy95,2,6,750,1,1
Boy96,5,2,170,2,1
Boy97,8,8,894,1,2
Boy98,8,1,663,3,3
Boy99,4,2,164,3,3
Boy100,3,2,631,1,2
